filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
BLUECREST CAPITAL MANAGEMENT LLP,Hewlett-Packard Co.,HPQ,6/30/13,PUT,100000,2480000,195600,4663000,0.1283,0.4169,73,43,-48.8753,reduction,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,SPDR Gold Trust ETF,GLD,6/30/13,SH,20000,2383000,0,0,0.1233,,74,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Baker Hughes Inc.,BHI,6/30/13,PUT,50000,2307000,50000,2321000,0.1194,0.2075,75,64,0,,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,"Lowes Companies, Inc.",LOW,6/30/13,PUT,50000,2045000,200000,7584000,0.1058,0.6781,76,29,-75,reduction,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Schlumberger Ltd.,SLB,6/30/13,SH,25000,1792000,10000,749000,0.0927,0.067,77,100,150,addition,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,"Xilinx, Inc",XLNX,6/30/13,SH,45225,1791000,0,0,0.0927,,78,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Alliant Techsystems Corp.,ATK,6/30/13,PRN,1500000,1745000,0,0,0.0903,,79,999999,,new,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Anadarko Petroleum Corp.,APC,6/30/13,SH,20000,1719000,15000,1312000,0.0889,0.1173,80,75,33.3333,addition,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,United States Oil Fund LP,USO,6/30/13,CALL,50000,1709000,50000,1738000,0.0884,0.1554,81,70,0,,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Vanguard International Equity Index Funds - Vanguard FTSE Emerging Markets Exchange Traded Fund,VWO,6/30/13,SH,43000,1668000,0,0,0.0863,,82,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Trust - iShares Barclays 20+ Year Treasury Bond Fund,TLT,6/30/13,CALL,15000,1657000,0,0,0.0857,,83,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares MSCI Emerging Markets Index Fund,EEM,6/30/13,SH,42000,1620000,0,0,0.0838,,84,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Trust - iShares FTSE China 25 Index Fund,FXI,6/30/13,SH,47000,1528000,260000,9594000,0.0791,0.8578,85,20,-81.9231,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Affymetrix Inc.,AFFX,6/30/13,PRN,1250000,1251000,1000000,1064000,0.0647,0.0951,86,86,25,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Newmont Mining Corp. (Holding Co.),NEM,6/30/13,SH,41700,1249000,0,0,0.0646,,87,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Mitsubishi UFJ Financial Group Inc. ADS,MTU,6/30/13,CALL,200000,1242000,0,0,0.0643,,88,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Chevron Corp.,CVX,6/30/13,SH,10000,1183000,0,0,0.0612,,89,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Prospect Capital Corp,PSEC,6/30/13,PRN,1000000,1047000,0,0,0.0542,,90,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Trust - iShares Barclays 7-10 Year Treasury Bond Fund,IEF,6/30/13,CALL,10000,1025000,0,0,0.053,,91,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Cadence Design Systems, Inc.",CDNS,6/30/13,PRN,1000000,1004000,0,0,0.0519,,92,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,"Encore Capital Group, Inc.",ECPG,6/30/13,PRN,750000,922000,3964000,4549000,0.0477,0.4067,93,44,-81.0797,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Cimarex Energy Co.,XEC,6/30/13,SH,10000,650000,0,0,0.0336,,94,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,SPDR S&P Oil & Gas Exploration & Production ETF,XOP,6/30/13,SH,10000,582000,0,0,0.0301,,95,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Guggenheim China Small Cap ETF,HAO,6/30/13,SH,24000,533000,0,0,0.0276,,96,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,EnerNOC Inc,ENOC,6/30/13,SH,26447,351000,26447,459000,0.0182,0.041,97,105,0,,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Customers Bancorp Inc,CUBI,6/30/13,SH,16732,247000,0,0,0.0128,,98,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Devon Energy Corp. (New),DVN,6/30/13,SH,4500,233000,0,0,0.0121,,99,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,"Allergan, Inc.",AGN,6/30/13,SH,0,0,10528,1175000,,0.1051,999999,81,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Western Union Co. (New),WU,6/30/13,SH,0,0,54854,825000,,0.0738,999999,98,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Market Vectors Junior Gold Miners ETF,GDXJ,6/30/13,SH,0,0,37729,2526000,,0.2258,999999,61,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,TOWER GROUP INTL LTD COM STK,TWGP,6/30/13,SH,0,0,200000,3690000,,0.3299,999999,54,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Gamestop Corp., Class A",GME,6/30/13,CALL,0,0,300000,8391000,,0.7502,999999,24,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"Freeport-McMoRan Copper and Gold, Inc. Class B",FCX,6/30/13,SH,0,0,255000,8440000,,0.7546,999999,23,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,EOG Resources,EOG,6/30/13,SH,0,0,20000,1281000,,0.1145,999999,77,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Honeywell International Inc.,HON,6/30/13,PUT,0,0,50000,3768000,,0.3369,999999,52,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Theravance Inc,THRX,6/30/13,PRN,0,0,1000000,1102000,,0.0985,999999,84,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Apple Inc,AAPL,6/30/13,CALL,0,0,88900,5622000,,0.5027,999999,40,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Dover Corp.,DOV,6/30/13,SH,0,0,17193,1253000,,0.112,999999,79,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,PBF Energy Inc,PBF,6/30/13,SH,0,0,10000,372000,,0.0333,999999,106,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,SPDR Gold Trust ETF,GLD,6/30/13,PUT,0,0,79100,12219000,,1.0925,999999,13,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,"M&T Capital Trust IV, 8.50% Enhanced Trust Preferred",MTB-PA,6/30/13,PRN,0,0,6000000,6181000,,0.5526,999999,35,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Pioneer Natural Resources Co.,PXD,6/30/13,SH,0,0,15000,1864000,,0.1667,999999,68,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,S&P Consumer Discretionary Select Sector SPD,XLY,6/30/13,PUT,0,0,183800,9741000,,0.8709,999999,19,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Morgan Stanley,MS,6/30/13,PUT,0,0,400000,8792000,,0.7861,999999,22,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Russell 2000 Index Fund,IWM,6/30/13,PUT,0,0,306700,28962000,,2.5895,999999,7,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Schlumberger Ltd.,SLB,6/30/13,PUT,0,0,50000,3745000,,0.3348,999999,53,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Block (H&R) Inc.,HRB,6/30/13,PUT,0,0,150000,4413000,,0.3946,999999,46,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"Accuray, Inc.",ARAY,6/30/13,CALL,0,0,40000,186000,,0.0166,999999,107,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Chesapeake Energy Corp.,CHK,6/30/13,CALL,0,0,200000,4082000,,0.365,999999,50,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,"LyondellBasell Industries NV, ADR Class A",LYB,6/30/13,SH,0,0,10000,633000,,0.0566,999999,102,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Juniper Networks Inc,JNPR,6/30/13,PUT,0,0,300000,5562000,,0.4973,999999,41,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,AmerisourceBergen Corp.,ABC,6/30/13,SH,0,0,24685,1270000,,0.1136,999999,78,-100,soldall,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,"Noble Energy, Inc",NBL,6/30/13,SH,0,0,23790,1376000,,0.123,999999,73,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Sina Corp,SINA,6/30/13,CALL,0,0,150000,7289000,,0.6517,999999,31,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Parker-Hannifin Corp.,PH,6/30/13,SH,0,0,10912,999000,,0.0893,999999,93,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Xerox Corp.,XRX,6/30/13,CALL,0,0,100000,860000,,0.0769,999999,97,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Bank of America Corp.,BAC,6/30/13,CALL,0,0,500000,6090000,,0.5445,999999,36,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Penney (J.C.),JCP,6/30/13,CALL,0,0,400000,6044000,,0.5404,999999,38,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Fastenal Co.,FAST,6/30/13,SH,0,0,19700,1012000,,0.0905,999999,91,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Navistar International Corp,NAV,6/30/13,PRN,0,0,1000000,1034000,,0.0924,999999,88,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Molina Healthcare Inc,MOH,6/30/13,CALL,0,0,15200,469000,,0.0419,999999,104,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Financial Sector,XLF,6/30/13,PUT,0,0,300000,5463000,,0.4884,999999,42,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Axiall Corporation,AXLL,6/30/13,SH,0,0,32000,1989000,,0.1778,999999,67,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,iShares Russell 2000 Index Fund,IWM,6/30/13,SH,0,0,27560,2598000,,0.2323,999999,60,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Caterpillar Inc.,CAT,6/30/13,SH,0,0,200000,17394000,,1.5552,999999,10,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Alexion Pharmaceuticals Inc.,ALXN,6/30/13,CALL,0,0,30000,2764000,,0.2471,999999,59,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,General Electric Co,GE,6/30/13,PUT,0,0,250000,5780000,,0.5168,999999,39,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Verizon Communications,VZ,6/30/13,PUT,0,0,26500,1302000,,0.1164,999999,76,-100,soldall,UTILITIES & TELECOMMUNICATIONS
BLUECREST CAPITAL MANAGEMENT LLP,Marathon Petroleum Corp.,MPC,6/30/13,SH,0,0,15000,1344000,,0.1202,999999,74,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Westlake Chemical Corp,WLK,6/30/13,SH,0,0,34000,1590000,,0.1422,999999,72,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Beazer Homes USA Inc.  ,BZH,6/30/13,SH,0,0,266599,4223000,,0.3776,999999,49,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Royal Gold Inc,RGLD,6/30/13,PUT,0,0,10000,710000,,0.0635,999999,101,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Canadian National Railway Co.,CNI,6/30/13,SH,0,0,20000,1021000,,0.0913,999999,90,-100,soldall,TRANSPORTS
BLUECREST CAPITAL MANAGEMENT LLP,"Micron Technology, Inc.",MU,6/30/13,CALL,0,0,800000,7980000,,0.7135,999999,25,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Ford Motor Co.,F,6/30/13,CALL,0,0,900000,11835000,,1.0582,999999,15,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,CVS Caremark Corp,CVS,6/30/13,SH,0,0,19766,1087000,,0.0972,999999,85,-100,soldall,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,American Express,AXP,6/30/13,PUT,0,0,14700,992000,,0.0887,999999,94,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Genuine Parts Co.,GPC,6/30/13,SH,0,0,14300,1115000,,0.0997,999999,83,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Cobalt International Energy Inc,CIE,6/30/13,PRN,0,0,2000000,2251000,,0.2013,999999,65,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Radian Group Inc.,RDN,6/30/13,PRN,0,0,5000000,6067000,,0.5425,999999,37,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Continental Resources Inc,CLR,6/30/13,SH,0,0,20000,869000,,0.0777,999999,96,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,"Freeport-McMoRan Copper and Gold, Inc. Class B",FCX,6/30/13,CALL,0,0,300000,9930000,,0.8878,999999,17,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Accenture Plc Class A ADR,ACN,6/30/13,SH,0,0,13600,1033000,,0.0924,999999,89,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,EMC Corp.,EMC,6/30/13,PRN,0,0,3000000,4497000,,0.4021,999999,45,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Devon Energy Corp. (New),DVN,6/30/13,CALL,0,0,300000,16926000,,1.5134,999999,11,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,"Lowes Companies, Inc.",LOW,6/30/13,CALL,0,0,200000,7584000,,0.6781,999999,30,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"Cardinal Health, Inc.",CAH,6/30/13,SH,0,0,22000,916000,,0.0819,999999,95,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Phillips 66 (New),PSX,6/30/13,SH,0,0,8000,560000,,0.0501,999999,103,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,SPDR Gold Trust ETF,GLD,6/30/13,CALL,0,0,50000,7724000,,0.6906,999999,28,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Lorillard Inc,LO,6/30/13,SH,0,0,25000,1009000,,0.0902,999999,92,-100,soldall,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,"Omnicare, Inc.",OCR,6/30/13,PRN,0,0,1500000,1701000,,0.1521,999999,71,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Magna International Inc. Class A,MGA,6/30/13,SH,0,0,19500,1145000,,0.1024,999999,82,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"Micron Technology, Inc.",MU,6/30/13,PRN,0,0,2000000,2349000,,0.21,999999,63,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,USG Corp.,USG,6/30/13,SH,0,0,30000,793000,,0.0709,999999,99,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,McKesson Corp. (New),MCK,6/30/13,SH,0,0,10924,1179000,,0.1054,999999,80,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Ametek Inc. (New),AME,6/30/13,SH,0,0,24000,1041000,,0.0931,999999,87,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"US Airways Group, Inc.",LCC,9/30/13,CALL,25500000,483480000,25250000,414605000,24.5141,21.4502,1,2,0.9901,addition,SERVICES
BLUECREST CAPITAL MANAGEMENT LLP,SPDR S&P 500 ETF Index Depositary Receipts,SPY,9/30/13,PUT,1170000,196572000,3580000,574304000,9.9669,29.7125,2,1,-67.3184,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Industrial Sector,XLI,9/30/13,PUT,2393800,111084000,0,0,5.6323,,3,999999,,new,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"Micron Technology, Inc.",MU,9/30/13,PRN,28990000,54771000,0,0,2.7771,,4,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,iShares MSCI Emerging Markets Index Fund,EEM,9/30/13,CALL,1200000,48906000,300000,11550000,2.4797,0.5976,5,24,300,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Amazon.com Inc.,AMZN,9/30/13,PUT,125000,39080000,0,0,1.9815,,6,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Microchip Technology Inc,MCHP,9/30/13,PRN,24546000,38552000,16546000,24026000,1.9547,1.243,7,12,48.3501,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Utilities Sector,XLU,9/30/13,CALL,1000000,37369000,800000,30104000,1.8947,1.5575,8,9,25,addition,UTILITIES & TELECOMMUNICATIONS
BLUECREST CAPITAL MANAGEMENT LLP,WisdomTree Japan Hedged Equity Fund,DXJ,9/30/13,SH,500000,23965000,0,0,1.2151,,9,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares iBoxx $ High Yield Corporate Bond Fund,HYG,9/30/13,SH,250000,22890000,0,0,1.1606,,10,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Market Vectors - Gold Miners ETF,GDX,9/30/13,CALL,900000,22518000,0,0,1.1417,,11,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,CEMEX S.A. de C.V. Series A (Sponsored ADR),CX,9/30/13,PRN,17679999,22112000,5720000,6863000,1.1212,0.3551,12,46,209.0909,addition,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,VeriSign Inc.,VRSN,9/30/13,PRN,14046000,22022000,14046000,19988000,1.1166,1.0341,13,13,0,,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,"Cadence Design Systems, Inc.",CDNS,9/30/13,PRN,16050000,21105000,1000000,1004000,1.0701,0.0519,14,92,1505,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Industrial Sector,XLI,9/30/13,SH,428000,19861000,0,0,1.007,,15,999999,,new,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,iShares Inc. - MSCI Mexico Capped Investable Market Index Fund,EWW,9/30/13,PUT,300000,19167000,0,0,0.9718,,16,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,EnPro Industries,NPO,9/30/13,PRN,9707000,18025000,6707000,10727000,0.9139,0.555,17,26,44.7294,addition,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Exelixis Inc,EXEL,9/30/13,PRN,14846000,17343000,0,0,0.8793,,18,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,CACI International Inc. Class A,CACI,9/30/13,PRN,13050000,16752000,8000000,9654000,0.8494,0.4995,19,31,63.125,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,GoldCorp Inc. (New),GG,9/30/13,PRN,15000000,15225000,0,0,0.772,,20,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,PowerShares Exchange -Traded Fund Trust - PowerShares Buyback Achievers,PKW,9/30/13,SH,386000,15081000,0,0,0.7647,,21,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Endo Internation,ENDP,9/30/13,PRN,9000000,14361000,9000000,12143000,0.7282,0.6282,22,23,0,,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Archer-Daniels-Midland Co.,ADM,9/30/13,PRN,12850000,13088000,7850000,7935000,0.6636,0.4105,23,38,63.6943,addition,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Apple Inc,AAPL,9/30/13,CALL,178500,12157000,0,0,0.6164,,24,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,iShares Inc. MSCI Japan Index,EWJ,9/30/13,CALL,1000000,11920000,3000000,33660000,0.6044,1.7415,25,8,-66.6667,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,RTI International Metals Inc.,RTI,9/30/13,PRN,11069000,11580000,4869000,4603000,0.5871,0.2381,26,56,127.3362,addition,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Assured Guaranty Ltd. ADR,AGO,9/30/13,SH,597575,11205000,2180858,48110000,0.5681,2.489,27,5,-72.5991,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Teleflex, Inc.",TFX,9/30/13,PRN,7162000,10141000,6662000,9145000,0.5142,0.4731,28,34,7.5053,addition,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Tesla Motors Inc,TSLA,9/30/13,PUT,50000,9669000,0,0,0.4903,,29,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Fresenius Medical Care AG & Co KGaA ADS,FMS,9/30/13,CALL,200000,9618000,0,0,0.4877,,30,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Inc. MSCI Brazil Capped Index Fund,EWZ,9/30/13,PUT,200000,9582000,0,0,0.4858,,31,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Penney (J.C.),JCP,9/30/13,CALL,1015000,8937000,0,0,0.4531,,32,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,United Therapeutics Corp.,UTHR,9/30/13,PRN,5250000,8916000,10250000,14977000,0.4521,0.7749,33,20,-48.7805,reduction,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,"United Parcel Service, Inc. Class B",UPS,9/30/13,PUT,90000,8223000,90000,7783000,0.4169,0.4027,34,39,0,,TRANSPORTS
BLUECREST CAPITAL MANAGEMENT LLP,L-3 Communications Holdings,LLL,9/30/13,PRN,7500000,8218000,12500000,12895000,0.4167,0.6671,35,22,-40,reduction,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,General Cable Corp. (1994),BGC,9/30/13,PRN,8000000,8023000,8000000,7991000,0.4068,0.4134,36,37,0,,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Life Technologies Corp.,LIFE,9/30/13,SH,106447,7965000,0,0,0.4039,,37,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Weyerhaeuser Corp.,WY,9/30/13,SH,275000,7874000,0,0,0.3992,,38,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Toyota Motors Corp. ADR,TM,9/30/13,CALL,60000,7682000,60000,7240000,0.3895,0.3746,39,43,0,,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"Iconix Brand Group, Inc.",ICON,9/30/13,PRN,6000000,7467000,0,0,0.3786,,40,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Barrick Gold Corp,ABX,9/30/13,CALL,400000,7448000,600000,9444000,0.3776,0.4886,41,33,-33.3333,reduction,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,EOG Resources,EOG,9/30/13,SH,87400,7398000,0,0,0.3751,,42,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Novell Inc.,NOVL,9/30/13,PRN,4611000,7336000,2500000,3574000,0.372,0.1849,43,62,84.44,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,MetLife Inc.,MET,9/30/13,PUT,150000,7043000,150000,6864000,0.3571,0.3551,44,45,0,,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Cisco Systems, Inc.",CSCO,9/30/13,PUT,300000,7029000,300000,7301000,0.3564,0.3777,45,42,0,,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Covanta Holding Corp.,CVA,9/30/13,PRN,5000000,6949000,5000000,6500000,0.3523,0.3363,46,48,0,,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,3M Company,MMM,9/30/13,PUT,58100,6938000,0,0,0.3518,,47,999999,,new,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Lorillard Inc,LO,9/30/13,PUT,150000,6717000,150000,6552000,0.3406,0.339,48,47,0,,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,AmTrust Financial Services Inc,AFSI,9/30/13,PRN,3823000,6087000,8085000,10351000,0.3086,0.5355,49,28,-52.7149,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Halliburton Co.,HAL,9/30/13,SH,118000,5682000,0,0,0.2881,,50,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Omnicom Group Inc.,OMC,9/30/13,PRN,4500000,5452000,22500000,25854000,0.2764,1.3376,51,10,-80,reduction,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Cameco Corp.,CCJ,9/30/13,CALL,300000,5421000,0,0,0.2749,,52,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Schlumberger Ltd.,SLB,9/30/13,SH,59500,5257000,25000,1792000,0.2665,0.0927,53,77,138,addition,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Prospect Capital Corp,PSEC,9/30/13,PRN,5000000,5169000,1000000,1047000,0.2621,0.0542,54,90,400,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Johnson & Johnson Co.,JNJ,9/30/13,PUT,59300,5141000,0,0,0.2607,,55,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Morgan Stanley China A Share Fund Inc,CAF,9/30/13,SH,230300,5090000,198000,3804000,0.2581,0.1968,56,61,16.3131,addition,FINANCE
