filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
"ELLIOTT ASSOCIATES, L.P.",Epoch Biosciences Inc.,EBIO,6/30/04,SH,400000,776000,400000,800000,0.1335,0.0787,72,104,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Dri Corp.,TBUSQ,6/30/04,SH,100000,692000,0,0,0.119,,73,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Ediets.com Inc,DIET,6/30/04,SH,227273,655000,0,0,0.1127,,74,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Celsion Corp.,CLSN,6/30/04,SH,1000000,630000,1024500,1270000,0.1084,0.1249,75,91,-2.3914,reduction,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","Level 3 Communications, Inc.",LVLT,6/30/04,PRN,53,608000,533,4800000,0.1046,0.4722,76,54,-90.0563,reduction,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",LSB Industries Inc,LXU,6/30/04,SH,73300,513000,73300,622000,0.0882,0.0612,77,107,0,,MATERIALS
"ELLIOTT ASSOCIATES, L.P.","Washington Mutual Inc - Dime Bancorp, Inc. Litigation Tracking Warrant",DIMEQ,6/30/04,SH,4454610,491000,4454610,802000,0.0845,0.0789,78,103,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Buca Inc,BUCA,6/30/04,SH,85000,453000,85000,535000,0.0779,0.0526,79,110,0,,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Gartner, Inc.",IT,6/30/04,SH,35000,451000,97200,1113000,0.0776,0.1095,80,95,-63.9918,reduction,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Curon Medical Inc,CRNM,6/30/04,SH,250000,423000,250000,695000,0.0728,0.0684,81,105,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","ImageWare Systems, Inc.",IWSY,6/30/04,SH,136986,377000,138986,543000,0.0648,0.0534,82,109,-1.439,reduction,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Ciena Corp,CIEN,6/30/04,SH,14057,364000,14057,489000,0.0626,0.0481,83,112,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",EasyLink Services International Corp.,ESIC,6/30/04,SH,285714,343000,0,0,0.059,,84,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",DSL.net Inc,DSLN,6/30/04,SH,985000,306000,985000,472000,0.0526,0.0464,85,114,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Asia Pacific Fund, Inc. (The)",APB,6/30/04,SH,24792,299000,24792,345000,0.0514,0.0339,86,119,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Biopure Corp,BPURQ,6/30/04,SH,409276,295000,181707,266000,0.0507,0.0262,87,124,125.2395,addition,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",MI DEV INC CL A,MIM,6/30/04,SH,10000,270000,10000,280000,0.0464,0.0275,88,122,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",EVCI Career Colleges Holding Corp.,EVCI,6/30/04,SH,25000,264000,25000,316000,0.0454,0.0311,89,120,0,,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Rediff.Com India Ltd,REDF,6/30/04,SH,30000,254000,0,0,0.0437,,90,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","MZT Holdings, Inc.",MZTH,6/30/04,SH,185185,240000,185185,267000,0.0413,0.0263,91,123,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Navistar International Corp,NAV,6/30/04,SH,5000,194000,5000,229000,0.0334,0.0225,92,126,0,,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",BRT Realty Trust,BRT,6/30/04,SH,6150,120000,6150,147000,0.0206,0.0145,93,127,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Furmanite Corp,FRM,6/30/04,SH,23200,57000,23200,59000,0.0098,0.0058,94,131,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Panacos Pharmacceuticals Inc,PANC,6/30/04,SH,29800,35000,895888,1030000,0.006,0.1013,95,98,-96.6737,reduction,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Fresenius Medical Care AG & Co KGaA ADS,FMS,6/30/04,SH,2714,34000,2714,30000,0.0058,0.003,96,134,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Lifepoint Inc.,LFPI,6/30/04,SH,76208,31000,76208,29000,0.0053,0.0029,97,135,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Vodafone Group Plc Sponsored ADR,VOD,6/30/04,SH,1000,22000,1000,24000,0.0038,0.0024,98,136,0,,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",WHX Corp.,WXCP.PK,6/30/04,SH,3514,6000,3514,10000,0.001,0.001,99,137,0,,MATERIALS
"ELLIOTT ASSOCIATES, L.P.","Datatec Systems, Inc.",DATC,6/30/04,SH,8900,4000,120850,57000,0.0007,0.0056,100,132,-92.6355,reduction,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Ladenburg Thalmann Financial Services Inc.,LTS,6/30/04,SH,1135,1000,1363,1000,0.0002,0.0001,101,140,-16.7278,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.","SCOLR PHARMA, INC.",SCLR,6/30/04,SH,0,0,153846,474000,,0.0466,999999,113,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Freddie Mac (Federal Home Loan Mortgage Corp.),FMCC,6/30/04,PUT,0,0,356500,21055000,,2.0713,999999,15,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Exxon Mobil Corp.,XOM,6/30/04,SH,0,0,100000,4159000,,0.4091,999999,60,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.",Broadwing Corp,BWNG,6/30/04,SH,0,0,2622590,5009000,,0.4928,999999,52,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","United Parcel Service, Inc. Class B",UPS,6/30/04,SH,0,0,142400,9945000,,0.9783,999999,31,-100,soldall,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.",Lexmark International Inc. Class A,LXK,6/30/04,PUT,0,0,50000,4600000,,0.4525,999999,56,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Cisco Systems, Inc.",CSCO,6/30/04,PUT,0,0,200000,4708000,,0.4631,999999,55,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Avanir Pharmaceutials, Inc.",AVNR,6/30/04,SH,0,0,50000,352000,,0.0346,999999,118,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Microsoft Corp.,MSFT,6/30/04,SH,0,0,1025000,25595000,,2.5179,999999,10,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Procter & Gamble Co. (New) (1905),PG,6/30/04,CALL,0,0,400000,20976000,,2.0635,999999,16,-100,soldall,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",8X8 Inc.,EGHT,6/30/04,SH,0,0,20000,70000,,0.0069,999999,130,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Comcast Corp. (New) Special Class A,CMCSK,6/30/04,SH,0,0,3704162,68848000,,6.7728,999999,2,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",New Valley Corp.,NVAL,6/30/04,SH,0,0,1380,6000,,0.0006,999999,139,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Fannie Mae,FNMA,6/30/04,CALL,0,0,50000,3718000,,0.3658,999999,62,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",NGAS Resources,NGAS,6/30/04,SH,0,0,100000,602000,,0.0592,999999,108,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.",P.F. Changs China Bistro,PFCB,6/30/04,PUT,0,0,103500,5207000,,0.5122,999999,51,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Morgan Stanley,MS,6/30/04,SH,0,0,66200,3793000,,0.3731,999999,61,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Walt Disney Co. (The),DIS,6/30/04,CALL,0,0,999900,24988000,,2.4582,999999,11,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Nordstrom Inc.,JWN,6/30/04,SH,0,0,20000,399000,,0.0393,999999,116,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Juniper Networks Inc,JNPR,6/30/04,PUT,0,0,90000,2342000,,0.2304,999999,73,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Sorrento Networks Corp.,FIBR,6/30/04,SH,0,0,2174,7000,,0.0007,999999,138,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Trinity Biotech Plc ADR,TRIB,6/30/04,SH,0,0,30920,470000,,0.0462,999999,115,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",CareMark RX Inc.,CMX,6/30/04,CALL,0,0,50000,1663000,,0.1636,999999,84,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Broadcom Corporation,BRCM,6/30/04,PUT,0,0,300000,7834000,,0.7707,999999,36,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Cisco Systems, Inc.",CSCO,6/30/04,SH,0,0,42000,988000,,0.0972,999999,99,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Occidental Petroleum Corp.,OXY,6/30/04,PUT,0,0,1000000,23025000,,2.2651,999999,13,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.","American International Group, Inc.",AIG,6/30/04,PUT,0,0,10000,14270000,,1.4038,999999,23,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.","Fuel Systems Solutions, Inc.",FSYS,6/30/04,SH,0,0,33164,367000,,0.0361,999999,117,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Pacificare Health Systems, Inc.",PHS,6/30/04,PUT,0,0,150000,5933000,,0.5837,999999,44,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Winn-Dixie Stores Inc (New),WINN,6/30/04,SH,0,0,295000,2242000,,0.2206,999999,76,-100,soldall,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.","Electronic Arts, Inc.",EA,6/30/04,PUT,0,0,100000,5376000,,0.5289,999999,48,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","BIOLASE, Inc.",BIOL,6/30/04,SH,0,0,126250,2188000,,0.2152,999999,78,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",United States Steel Corp. (New),X,6/30/04,PUT,0,0,200000,7454000,,0.7333,999999,39,-100,soldall,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",P.F. Changs China Bistro,PFCB,6/30/04,SH,0,0,4800,242000,,0.0238,999999,125,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Harley Davidson Inc,HOG,6/30/04,PUT,0,0,100000,5334000,,0.5247,999999,49,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Walt Disney Co. (The),DIS,6/30/04,SH,0,0,1479100,36963000,,3.6362,999999,4,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Pfizer, Inc.",PFE,6/30/04,PUT,0,0,200000,7010000,,0.6896,999999,40,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Juniper Networks Inc,JNPR,6/30/04,SH,0,0,101100,2631000,,0.2588,999999,71,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Kerr-McGee Corp.,KMG,6/30/04,PUT,0,0,252000,12978000,,1.2767,999999,24,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.",BP Plc ADR,BP,6/30/04,PUT,0,0,600000,30720000,,3.022,999999,6,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.",CareMark RX Inc.,CMX,6/30/04,PUT,0,0,200000,6650000,,0.6542,999999,41,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",HI/FN Inc.,HIFN,6/30/04,SH,0,0,150000,1734000,,0.1706,999999,83,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Teradyne Inc.,TER,6/30/04,PUT,0,0,100000,2383000,,0.2344,999999,72,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Astex Pharmaceuticals Inc.,ASTX,6/30/04,SH,0,0,100000,1279000,,0.1258,999999,89,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Capital One Financial Corp.,COF,6/30/04,PUT,0,0,250000,18858000,,1.8551,999999,17,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Broadcom Corporation,BRCM,6/30/04,SH,0,0,48750,1273000,,0.1252,999999,90,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Occidental Petroleum Corp.,OXY,6/30/04,SH,0,0,99800,2298000,,0.2261,999999,74,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.","American International Group, Inc.",AIG,6/30/04,SH,0,0,750,1070000,,0.1053,999999,97,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.","Pacificare Health Systems, Inc.",PHS,6/30/04,SH,0,0,33350,1319000,,0.1298,999999,88,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Exxon Mobil Corp.,XOM,6/30/04,PUT,0,0,700000,29113000,,2.864,999999,8,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.","Cortex Pharmaceuticals, Inc.",CORX,6/30/04,SH,0,0,102000,288000,,0.0283,999999,121,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Harley Davidson Inc,HOG,6/30/04,SH,0,0,13000,693000,,0.0682,999999,106,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Bank of America Corp.,BAC,6/30/04,SH,0,0,80000,3240000,,0.3187,999999,66,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Korea Fund,KF,6/30/04,SH,0,0,55143,11745000,,1.1554,999999,27,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Microsoft Corp.,MSFT,6/30/04,CALL,0,0,200000,4994000,,0.4913,999999,53,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Pfizer, Inc.",PFE,6/30/04,SH,0,0,150000,5258000,,0.5172,999999,50,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",BP Plc ADR,BP,6/30/04,SH,0,0,10000,512000,,0.0504,999999,111,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.",CareMark RX Inc.,CMX,6/30/04,SH,0,0,28000,931000,,0.0916,999999,101,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Teradyne Inc.,TER,6/30/04,SH,0,0,62500,1490000,,0.1466,999999,86,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Capital One Financial Corp.,COF,6/30/04,SH,0,0,15000,1132000,,0.1114,999999,94,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Morgan Stanley,MS,6/30/04,PUT,0,0,300000,17190000,,1.691,999999,19,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Generex Biotechnology Corp,GNBT,6/30/04,SH,0,0,29175,40000,,0.0039,999999,133,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Nordstrom Inc.,JWN,6/30/04,PUT,0,0,150000,2993000,,0.2944,999999,67,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",WellPoint Health Networks Inc. Class A,WLP,9/30/04,SH,775800,81528000,0,0,11.7057,,1,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","AT&T Wireless Services, Inc.",AWE,9/30/04,SH,5130000,75822000,5130000,73462000,10.8864,12.636,2,1,0,,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Salomon Brothers Fund Inc,SBF,9/30/04,SH,3858700,45957000,3329200,40782000,6.5984,7.0148,3,3,15.9047,addition,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Grace (W.R.) & Co. (DE),GRA,9/30/04,SH,2348900,22197000,1696800,10520000,3.187,1.8095,4,18,38.4312,addition,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",AU Optronics Corp. ADS,AUO,9/30/04,SH,1981453,22097000,0,0,3.1727,,5,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",FedEx Corporation,FDX,9/30/04,PUT,221300,18963000,0,0,2.7227,,6,999999,,new,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.",Wells Fargo & Co. (New),WFC,9/30/04,PUT,600000,17889000,600000,17169000,2.5685,2.9532,7,7,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",JPMorgan Chase & Co.,JPM,9/30/04,PUT,450000,17878000,400000,15508000,2.5669,2.6675,8,12,12.5,addition,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Bank of America Corp.,BAC,9/30/04,PUT,400000,17332000,400000,16924000,2.4885,2.9111,9,8,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",NTL Inc. (New),NTLI,9/30/04,SH,250482,15510000,282482,16285000,2.2269,2.8011,10,10,-11.3282,reduction,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Boise Cascade Office Products Corp Common Sh,BOP,9/30/04,SH,465200,15481000,0,0,2.2227,,11,999999,,new, 
"ELLIOTT ASSOCIATES, L.P.","Pfizer, Inc.",PFE,9/30/04,SH,500000,15300000,0,0,2.1967,,12,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Federated Department Stores Inc,FDS,9/30/04,SH,270316,12281000,281216,13808000,1.7633,2.3751,13,15,-3.876,reduction, 
"ELLIOTT ASSOCIATES, L.P.","Citigroup, Inc.",C,9/30/04,PUT,27000,11912000,30000,13950000,1.7103,2.3995,14,14,-10,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.","Best Buy Co., Inc.",BBY,9/30/04,PUT,300000,10848000,0,0,1.5575,,15,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Level 3 Communications, Inc.",LVLT,9/30/04,PRN,1133,9738000,53,608000,1.3982,0.1046,16,76,2037.7358,addition,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Intel Corp.,INTC,9/30/04,SH,485000,9715000,0,0,1.3949,,17,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Four Seasons Hotels, Inc.",FS,9/30/04,PUT,150000,9615000,0,0,1.3805,,18,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Allstate Corp.,ALL,9/30/04,PUT,200000,9598000,0,0,1.3781,,19,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Goldman Sachs Group,GS,9/30/04,PUT,100000,9324000,175000,16478000,1.3387,2.8343,20,9,-42.8571,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Illinois Tool Works,ITW,9/30/04,PUT,200000,9317000,200000,9589000,1.3377,1.6494,21,20,0,,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.","Toll Brothers, Inc.",TOL,9/30/04,PUT,400000,9267000,0,0,1.3305,,22,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",eBay Inc.,EBAY,9/30/04,PUT,200000,9194000,500000,23008000,1.3201,3.9575,23,4,-60,reduction,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Federated Department Stores Inc,FDS,9/30/04,PUT,200000,9086000,200000,9820000,1.3046,1.6891,24,19,0,, 
"ELLIOTT ASSOCIATES, L.P.",Avon Products Inc,AVP,9/30/04,PUT,205000,8955000,409000,18872000,1.2857,3.2461,25,5,-49.8778,reduction,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",Transwitch Corp.,TXCCQ,9/30/04,PRN,1158,8431000,1158,8431000,1.2105,1.4502,26,22,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Silver Standard Resources Inc.,SSRI,9/30/04,SH,500000,8265000,0,0,1.1867,,27,999999,,new,MATERIALS
"ELLIOTT ASSOCIATES, L.P.","Lowes Companies, Inc.",LOW,9/30/04,PUT,300000,8153000,0,0,1.1706,,28,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Verizon Communications,VZ,9/30/04,PUT,200000,7876000,0,0,1.1308,,29,999999,,new,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",MCI Inc,MCIP,9/30/04,PUT,462000,7725000,0,0,1.1091,,30,999999,,new,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.","United Parcel Service, Inc. Class B",UPS,9/30/04,PUT,100000,7592000,200000,15034000,1.09,2.586,31,13,-50,reduction,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.",Merck & Co,MRK,9/30/04,CALL,200000,6600000,0,0,0.9476,,32,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Teekay Corp.,TK,9/30/04,PUT,150000,6463000,150000,5607000,0.9279,0.9644,33,30,0,,ENERGY
"ELLIOTT ASSOCIATES, L.P.",Rock Creek Pharm,RCPI,9/30/04,SH,1075000,6236000,1000000,3960000,0.8954,0.6811,34,36,7.5,addition,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",Tyco International Ltd. (Bermuda),TYC,9/30/04,PUT,50000,6132000,50000,6628000,0.8804,1.1401,35,26,0,,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",ASA International Ltd,ASAL,9/30/04,SH,140100,5994000,0,0,0.8606,,36,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","ISCO International, Inc.",ISOOE,9/30/04,SH,29269427,5854000,29269427,5854000,0.8405,1.0069,37,29,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Vornado Realty Trust,VNO,9/30/04,PUT,89000,5578000,0,0,0.8009,,38,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Calpine Corp. (New),CPN,9/30/04,SH,1900000,5510000,824900,3563000,0.7911,0.6129,39,38,130.3309,addition,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Penney (J.C.),JCP,9/30/04,PUT,150000,5292000,0,0,0.7598,,40,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Winn-Dixie Stores Inc (New),WINN,9/30/04,SH,1640000,5067000,0,0,0.7275,,41,999999,,new,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.","Citigroup, Inc.",C,9/30/04,SH,10560,4659000,14930,6942000,0.6689,1.1941,42,24,-29.2699,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.","Level 3 Communications, Inc.",LVLT,9/30/04,SH,117333,4524000,0,0,0.6495,,43,999999,,new,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",M.D.C. Holdings Inc.,MDC,9/30/04,SH,61492,4495000,61492,3912000,0.6454,0.6729,44,37,0,,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Aztar Corp,AZR,9/30/04,PUT,162500,4307000,0,0,0.6184,,45,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Merck & Co,MRK,9/30/04,SH,100000,3300000,0,0,0.4738,,46,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Universal Health Services Class B,UHS,9/30/04,SH,150400,3271000,150400,3451000,0.4696,0.5936,47,42,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","Mandalay Resort Group, Inc.",MBG,9/30/04,SH,46400,3185000,0,0,0.4573,,48,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Mandalay Resort Group, Inc.",MBG,9/30/04,PUT,46400,3185000,0,0,0.4573,,49,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Fannie Mae,FNMA,9/30/04,SH,50000,3170000,0,0,0.4551,,50,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Fannie Mae,FNMA,9/30/04,PUT,50000,3170000,0,0,0.4551,,51,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Delta Air Lines Inc. (New),DAL,9/30/04,CALL,939700,3092000,0,0,0.4439,,52,999999,,new,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.",JPMorgan Chase & Co.,JPM,9/30/04,SH,76800,3052000,104300,4044000,0.4382,0.6956,53,35,-26.3663,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Cooper Tire & Rubber,CTB,9/30/04,PUT,150000,3025000,0,0,0.4343,,54,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Simon Property Group, Inc.",SPG,9/30/04,PUT,52000,2789000,0,0,0.4004,,55,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",CALPINE CORP 08A WTS,CPNCW,9/30/04,PRN,2500,2450000,2500,2500000,0.3518,0.43,56,46,0,,UNKNOWN
"ELLIOTT ASSOCIATES, L.P.",Tyco International Ltd. (Bermuda),TYC,9/30/04,SH,19375,2376000,13750,1823000,0.3411,0.3136,57,53,40.9091,addition,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Taser International Inc,TASR,9/30/04,SH,110000,2063000,0,0,0.2962,,58,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.","Valeant Pharmaceuticals International, Inc (ONT)",VRX,9/30/04,SH,85321,2058000,85321,1706000,0.2955,0.2934,59,55,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Carnival Corp.,CCL,9/30/04,SH,41800,1977000,0,0,0.2839,,60,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Penney (J.C.),JCP,9/30/04,SH,55500,1958000,0,0,0.2811,,61,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Eagle Materials Inc.,EXP,9/30/04,SH,81900,1883000,181500,4190000,0.2704,0.7207,62,33,-54.876,reduction,MATERIALS
"ELLIOTT ASSOCIATES, L.P.","HKN, Inc.",HKN,9/30/04,SH,3645833,1860000,3645833,1896000,0.2671,0.3261,63,52,0,,MATERIALS
