filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
THIRD POINT LLC,Cypress Semiconductor Corp,CY,12/31/07,SH,8380000,301931000,8565000,250184000,9.5274,4.9923,2,2,-2.16,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,Questar Corp.,STR,12/31/07,SH,3500000,189350000,3500000,183855000,5.9749,3.6687,3,8,0,,ENERGY
THIRD POINT LLC,NYSE EuroNext Inc.,NYX,12/31/07,SH,1900000,166763000,2700000,213759000,5.2622,4.2654,4,7,-29.6296,reduction,FINANCE
THIRD POINT LLC,"Harrahs Entertainment, Inc.",HET,12/31/07,SH,1700000,150875000,700000,60851000,4.7609,1.2142,5,28,142.8571,addition,CONSUMER DISCRETIONARY
THIRD POINT LLC,BEA Systems Inc,BEAS,12/31/07,SH,8250000,130185000,9500000,131765000,4.108,2.6293,6,15,-13.1579,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,Clear Channel Communications Inc.,CCU,12/31/07,SH,3500000,120820000,2750000,102960000,3.8125,2.0545,7,16,27.2727,addition,CONSUMER DISCRETIONARY
THIRD POINT LLC,Mirant Corp. (New),MIR,12/31/07,SH,3000000,116940000,4000000,162720000,3.69,3.247,8,11,-25,reduction,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Plains Exploration & Production Co. LP,PXP,12/31/07,SH,1600079,86404000,0,0,2.7265,,9,999999,,new,ENERGY
THIRD POINT LLC,MeadWestvaco Corporation,MWV,12/31/07,SH,2750000,86075000,0,0,2.7161,,10,999999,,new,MATERIALS
THIRD POINT LLC,Atmel Corp.,ATML,12/31/07,SH,17500000,75600000,35000000,180600000,2.3856,3.6038,11,9,-50,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,GLG Partners Inc,GLG,12/31/07,SH,5350000,72760000,8400000,61291000,2.2959,1.223,12,27,-36.3095,reduction,FINANCE
THIRD POINT LLC,SPDR S&P 500 ETF Index Depositary Receipts,SPY,12/31/07,SH,437700,63996000,457700,71836000,2.0194,1.4334,13,22,-4.3697,reduction,FINANCE
THIRD POINT LLC,Liberty Acquisition Holdings Co,LIA-U,12/31/07,SH,5500000,59950000,0,0,1.8917,,14,999999,,new,UNKNOWN
THIRD POINT LLC,Huntsman Corp,HUN,12/31/07,SH,2000000,51400000,0,0,1.6219,,15,999999,,new,MATERIALS
THIRD POINT LLC,CV Therapeutics Inc,CVTX,12/31/07,SH,5450000,49323000,5450000,48941000,1.5564,0.9766,16,33,0,,HEALTH CARE
THIRD POINT LLC,Chipotle Mexican Grill Class B,CMG-B,12/31/07,SH,393400,48408000,690000,73830000,1.5275,1.4732,17,21,-42.9855,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,Thompson Creek Metals Co Inc. ADR,TC,12/31/07,SH,2805000,48047000,0,0,1.5161,,18,999999,,new,MATERIALS
THIRD POINT LLC,Flow International Inc.,FLOW,12/31/07,SH,5060000,46220000,5060000,43740000,1.4585,0.8728,19,36,0,,INDUSTRIALS
THIRD POINT LLC,"Imclone Systems, Inc.",IMCL,12/31/07,SH,1050000,45150000,250000,10335000,1.4247,0.2062,20,64,320,addition,HEALTH CARE
THIRD POINT LLC,Mylan Inc,MYL,12/31/07,SH,3150000,44289000,2150000,34314000,1.3975,0.6847,21,41,46.5116,addition,HEALTH CARE
THIRD POINT LLC,Weyerhaeuser Corp.,WY,12/31/07,SH,575000,42401000,600000,43380000,1.338,0.8656,22,37,-4.1667,reduction,MATERIALS
THIRD POINT LLC,Synovus Financial Corp.,SNV,12/31/07,SH,244286,41177000,1190714,233797000,1.2993,4.6653,23,5,-79.4841,reduction,FINANCE
THIRD POINT LLC,Horsehead Holding Corp.,ZINC,12/31/07,SH,2375000,40304000,2700000,59021000,1.2718,1.1777,24,30,-12.037,reduction,MATERIALS
THIRD POINT LLC,Coherent Inc.,COHR,12/31/07,SH,1500000,37605000,0,0,1.1866,,25,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Daimler AG (Ordinary),DDAIF,12/31/07,SH,382000,36531000,422000,42284000,1.1527,0.8437,26,38,-9.4787,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,"TXCO Resources, Inc.",TXCOQ,12/31/07,SH,2750000,33165000,0,0,1.0465,,27,999999,,new,ENERGY
THIRD POINT LLC,Dillards Inc.,DDS,12/31/07,SH,1750000,32865000,2400000,52392000,1.0371,1.0454,28,31,-27.0833,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,AK Steel Holding Corp.,AKS,12/31/07,SH,700000,32368000,0,0,1.0214,,29,999999,,new,MATERIALS
THIRD POINT LLC,Core-Mark Holding Company Inc,CORE,12/31/07,SH,2128400,30564000,2128400,37492000,0.9644,0.7481,30,39,0,,CONSUMER STAPLES
THIRD POINT LLC,"Sunoco, Inc.",SUN,12/31/07,SH,400000,28976000,0,0,0.9143,,31,999999,,new,ENERGY
THIRD POINT LLC,TRIPLECROWN ACQUISITION CORP UNIT 07/12/2012,TCW-U,12/31/07,SH,2750000,27775000,0,0,0.8764,,32,999999,,new,UNKNOWN
THIRD POINT LLC,Victory Acquisition Corp,VRY,12/31/07,SH,2650000,25679000,2200000,20460000,0.8103,0.4083,33,46,20.4545,addition,FINANCE
THIRD POINT LLC,Nabi Biopharmaceuticals,NABI,12/31/07,SH,6890000,24873000,6890000,27973000,0.7849,0.5582,34,44,0,,HEALTH CARE
THIRD POINT LLC,STREAM GLBL SVC UT,OOO-U,12/31/07,SH,3125000,24813000,0,0,0.783,,35,999999,,new,UNKNOWN
THIRD POINT LLC,United Therapeutics Corp.,UTHR,12/31/07,SH,500000,24413000,0,0,0.7704,,36,999999,,new,HEALTH CARE
THIRD POINT LLC,"EXCO Resources, Inc.",XCO,12/31/07,SH,1500000,23220000,3000000,49620000,0.7327,0.9901,37,32,-50,reduction,ENERGY
THIRD POINT LLC,DepoMed Inc,DEPO,12/31/07,SH,7050000,22983000,7050000,14453000,0.7252,0.2884,38,53,0,,HEALTH CARE
THIRD POINT LLC,Target Corp.,TGT,12/31/07,SH,418700,20935000,418700,26617000,0.6606,0.5311,39,45,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,Applied Biosystems Inc. - Applera Corp.,ABI,12/31/07,SH,575000,19504000,500000,17320000,0.6154,0.3456,40,48,15,addition,HEALTH CARE
THIRD POINT LLC,ICICI Bank Ltd. ADS,IBN,12/31/07,SH,300000,18450000,0,0,0.5822,,41,999999,,new,FINANCE
THIRD POINT LLC,Penn Virginia Corp.,PVA,12/31/07,SH,400000,17452000,0,0,0.5507,,42,999999,,new,ENERGY
THIRD POINT LLC,Vanguard Natural Resources LLC,VNR,12/31/07,SH,1030500,15664000,0,0,0.4943,,43,999999,,new,ENERGY
THIRD POINT LLC,Greenlight Capital Re Ltd,GLRE,12/31/07,SH,750000,15593000,750000,15210000,0.492,0.3035,44,52,0,,FINANCE
THIRD POINT LLC,Covidien plc,COV,12/31/07,SH,325000,14394000,0,0,0.4542,,45,999999,,new,HEALTH CARE
THIRD POINT LLC,Vantage Drilling Co.,VTG,12/31/07,SH,1875000,14250000,1875000,14250000,0.4497,0.2843,46,54,0,,ENERGY
THIRD POINT LLC,Biomarin Pharmaceutical Inc.,BMRN,12/31/07,SH,400000,14160000,0,0,0.4468,,47,999999,,new,HEALTH CARE
THIRD POINT LLC,ProShares UltraShort QQQ ETF,QID,12/31/07,SH,17500,13293000,0,0,0.4195,,48,999999,,new,FINANCE
THIRD POINT LLC,GLG Partners Inc. Warrant,GLGWT,12/31/07,SH,2050000,12341000,0,0,0.3894,,49,999999,,new,FINANCE
THIRD POINT LLC,Candela Corp.,CLZR,12/31/07,SH,2201200,12283000,2255000,19145000,0.3876,0.382,50,47,-2.3858,reduction,HEALTH CARE
THIRD POINT LLC,SP Acquisition Holdings Inc,DSP-U,12/31/07,SH,1200000,12240000,0,0,0.3862,,51,999999,,new,
THIRD POINT LLC,MasterCard Inc. Class A,MA,12/31/07,CALL,1000000,11580000,1000000,5020000,0.3654,0.1002,52,71,0,,INFORMATION TECHNOLOGY
THIRD POINT LLC,Motorcar Parts of America Inc.,MPAA,12/31/07,SH,1000000,10950000,0,0,0.3455,,53,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Eddie Bauer Holdings Inc,EBHIQ,12/31/07,SH,1645300,10448000,1900000,16340000,0.3297,0.3261,54,49,-13.4053,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,GLOBAL BRANDS ACQ UT,GQN-U,12/31/07,SH,1000000,10080000,0,0,0.3181,,55,999999,,new,UNKNOWN
THIRD POINT LLC,Progressive Gaming International Corp.,PGICQ,12/31/07,SH,500000,9920000,0,0,0.313,,56,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Global Consumer Acquisition Corp,GHC-U,12/31/07,SH,1000000,9860000,0,0,0.3111,,57,999999,,new,UNKNOWN
THIRD POINT LLC,"Ligand Pharmaceuticals, Inc.",LGND,12/31/07,SH,2007378,9696000,2005000,10707000,0.306,0.2137,58,62,0.1186,addition,HEALTH CARE
THIRD POINT LLC,Genesco Inc.,GCO,12/31/07,SH,247800,9367000,0,0,0.2956,,59,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,GENTIUM SPA ADS,GENTY,12/31/07,SH,642400,8942000,705000,16194000,0.2822,0.3231,60,50,-8.8794,reduction,HEALTH CARE
THIRD POINT LLC,Augusta Resource Corp.,AZC,12/31/07,SH,1740000,7618000,0,0,0.2404,,61,999999,,new,MATERIALS
THIRD POINT LLC,Qimonda AG ADS,QMNDQ,12/31/07,SH,1050000,7508000,2750000,31075000,0.2369,0.6201,62,43,-61.8182,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,Green Brick Part,GRBK,12/31/07,SH,62500,7469000,62500,6152000,0.2357,0.1228,63,70,0,,MATERIALS
THIRD POINT LLC,Ariad Pharmaceuticals Inc.,ARIA,12/31/07,SH,1600000,6800000,1600000,7408000,0.2146,0.1478,64,66,0,,HEALTH CARE
THIRD POINT LLC,Nustar GP Holdings Unit,NSH,12/31/07,SH,206200,5887000,206200,6411000,0.1858,0.1279,65,68,0,,ENERGY
THIRD POINT LLC,Terrestar Corp.,TSTRQ,12/31/07,SH,809100,5866000,1000000,9630000,0.1851,0.1922,66,65,-19.09,reduction,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Abraxas Petroleum Corp,AXAS,12/31/07,SH,1207572,4545000,1207572,4498000,0.1434,0.0898,67,72,0,,ENERGY
THIRD POINT LLC,Capitol Acquisition Corp,CLA-U,12/31/07,SH,450000,4424000,0,0,0.1396,,68,999999,,new,FINANCE
THIRD POINT LLC,iShares Russell 2000 Index Fund,IWM,12/31/07,SH,50000,3796000,0,0,0.1198,,69,999999,,new,FINANCE
THIRD POINT LLC,Loral Space and Communications Inc,LORL,12/31/07,SH,110000,3768000,110000,4373000,0.1189,0.0873,70,73,0,,INFORMATION TECHNOLOGY
THIRD POINT LLC,Xinhua Sports & Entertainment Ltd,XSELY.PK,12/31/07,SH,475000,2850000,475000,3639000,0.0899,0.0726,71,74,0,,SERVICES
THIRD POINT LLC,VICTORY ACQ CP WTS,TTUNW,12/31/07,SH,1650000,2756000,1500000,2025000,0.087,0.0404,72,77,10,addition,UNKNOWN
THIRD POINT LLC,EDCI Holding Co,EDCI,12/31/07,SH,374850,2511000,491850,6296000,0.0792,0.1256,73,69,-23.7877,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,Vantage Drilling Company Warran,VTG-WT,12/31/07,SH,1875000,2438000,1875000,2063000,0.0769,0.0412,74,76,0,,UNKNOWN
THIRD POINT LLC,United Therapeutics Corp.,UTHR,12/31/07,PUT,600000,765000,0,0,0.0241,,75,999999,,new,HEALTH CARE
THIRD POINT LLC,ArthroCare Corp.,ARTC,12/31/07,PUT,50000,590000,0,0,0.0186,,76,999999,,new,HEALTH CARE
THIRD POINT LLC,BEA Systems Inc,BEAS,12/31/07,CALL,500000,565000,0,0,0.0178,,77,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,NeuStar Inc. Class A,NSR,12/31/07,PUT,50000,325000,0,0,0.0103,,78,999999,,new,INDUSTRIALS
THIRD POINT LLC,Home Solutions of America Inc,HSOA,12/31/07,SH,185000,185000,0,0,0.0058,,79,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Hilton Hotels Corp.,HLT,12/31/07,SH,0,0,1400000,65086000,,1.2987,999999,25,-100,soldall,CONSUMER DISCRETIONARY
THIRD POINT LLC,QUALCOMM Inc.,QCOM,12/31/07,SH,0,0,1100000,46486000,,0.9276,999999,34,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,"Valeant Pharmaceuticals International, Inc (ONT)",VRX,12/31/07,SH,0,0,465000,7198000,,0.1436,999999,67,-100,soldall,HEALTH CARE
THIRD POINT LLC,SLM Corp,SLM,12/31/07,SH,0,0,1600000,79472000,,1.5858,999999,19,-100,soldall,FINANCE
THIRD POINT LLC,"Advanced Medical Optics, Inc.",EYE,12/31/07,SH,0,0,505000,15448000,,0.3083,999999,51,-100,soldall,HEALTH CARE
THIRD POINT LLC,Bausch & Lomb Inc.,BOL,12/31/07,SH,0,0,5000000,320000000,,6.3854,999999,1,-100,soldall,HEALTH CARE
THIRD POINT LLC,Alkermes Plc.,ALKS,12/31/07,SH,0,0,2465000,45356000,,0.905,999999,35,-100,soldall,HEALTH CARE
THIRD POINT LLC,Bear Stearns Companies Inc.,BSC,12/31/07,PUT,0,0,200000,418000,,0.0083,999999,79,-100,soldall,FINANCE
THIRD POINT LLC,Lyondell Chemical Co.,LYO,12/31/07,SH,0,0,3000000,139050000,,2.7747,999999,13,-100,soldall,MATERIALS
THIRD POINT LLC,Granite Construction Inc.,GVA,12/31/07,SH,0,0,2900000,153758000,,3.0681,999999,12,-100,soldall,INDUSTRIALS
THIRD POINT LLC,Medicis Pharmaceutical Inc. Class A,MRX,12/31/07,SH,0,0,450000,13730000,,0.274,999999,55,-100,soldall,HEALTH CARE
THIRD POINT LLC,Starwood Hotels & Resorts Worldwide Inc,HOT,12/31/07,SH,0,0,200000,12150000,,0.2424,999999,59,-100,soldall,FINANCE
THIRD POINT LLC,Guitar Centers Inc,GTRC,12/31/07,SH,0,0,200000,11860000,,0.2367,999999,60,-100,soldall,CONSUMER DISCRETIONARY
THIRD POINT LLC,FEI Company,FEIC,12/31/07,SH,0,0,2000000,62860000,,1.2543,999999,26,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,Avaya Inc.,AV,12/31/07,SH,0,0,4100000,69536000,,1.3875,999999,24,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,TXU Corp.,TXU,12/31/07,SH,0,0,2500000,171175000,,3.4157,999999,10,-100,soldall,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Salix Pharmaceuticals Ltd,SLXP,12/31/07,SH,0,0,1100000,13662000,,0.2726,999999,56,-100,soldall,HEALTH CARE
THIRD POINT LLC,SunPower Corp,SPWR,12/31/07,SH,0,0,160700,13309000,,0.2656,999999,57,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,Dade Behring Holdings Inc,DADE,12/31/07,SH,0,0,3000000,229050000,,4.5705,999999,6,-100,soldall,HEALTH CARE
THIRD POINT LLC,Koninklijke Phil,PHG,12/31/07,SH,0,0,55000,2472000,,0.0493,999999,75,-100,soldall,INDUSTRIALS
THIRD POINT LLC,Coleman Cable Inc,CCIX,12/31/07,SH,0,0,791667,10957000,,0.2186,999999,61,-100,soldall,INDUSTRIALS
THIRD POINT LLC,Sears Holdings Corporation,SHLD,12/31/07,SH,0,0,650000,82680000,,1.6498,999999,18,-100,soldall,CONSUMER DISCRETIONARY
THIRD POINT LLC,Molex Inc.,MOLX,12/31/07,SH,0,0,2800000,75404000,,1.5046,999999,20,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,ALLTEL Corp.,AT,12/31/07,SH,0,0,1000000,69680000,,1.3904,999999,23,-100,soldall,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Pogo Producing Co.,PPP,12/31/07,SH,0,0,4615000,245103000,,4.8909,999999,3,-100,soldall,ENERGY
THIRD POINT LLC,Johnson & Johnson Co.,JNJ,12/31/07,SH,0,0,500000,32850000,,0.6555,999999,42,-100,soldall,HEALTH CARE
THIRD POINT LLC,Sepracor Inc.,SEPR,12/31/07,SH,0,0,450000,12375000,,0.2469,999999,58,-100,soldall,HEALTH CARE
THIRD POINT LLC,Life Technologies Corp.,LIFE,12/31/07,SH,0,0,450000,36779000,,0.7339,999999,40,-100,soldall,HEALTH CARE
THIRD POINT LLC,SLM Corp,SLM,12/31/07,CALL,0,0,200000,430000,,0.0086,999999,78,-100,soldall,FINANCE
THIRD POINT LLC,ALPHARMA Inc.,ALO,12/31/07,SH,0,0,500000,10680000,,0.2131,999999,63,-100,soldall,HEALTH CARE
THIRD POINT LLC,Ceridian Corp. (New),CEN,12/31/07,SH,0,0,1700000,59058000,,1.1785,999999,29,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,"PDL BioPharma, Inc.",PDLI,12/31/07,SH,0,0,11300000,244193000,,4.8727,999999,4,-100,soldall,HEALTH CARE
THIRD POINT LLC,OM Group,OMG,12/31/07,SH,0,0,1700000,89777000,,1.7914,999999,17,-100,soldall,MATERIALS
THIRD POINT LLC,MasterCard Inc. Class A,MA,3/31/08,SH,16000000,356784000,15000000,322800000,10.7809,10.186,1,1,6.6667,addition,INFORMATION TECHNOLOGY
THIRD POINT LLC,Clear Channel Communications Inc.,CCU,3/31/08,SH,7750000,226455000,3500000,120820000,6.8427,3.8125,2,7,121.4286,addition,CONSUMER DISCRETIONARY
THIRD POINT LLC,Questar Corp.,STR,3/31/08,SH,3500000,197960000,3500000,189350000,5.9817,5.9749,3,3,0,,ENERGY
THIRD POINT LLC,Microsoft Corp.,MSFT,3/31/08,SH,6850000,194403000,0,0,5.8742,,4,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,BEA Systems Inc,BEAS,3/31/08,SH,8750000,167563000,8250000,130185000,5.0632,4.108,5,6,6.0606,addition,INFORMATION TECHNOLOGY
THIRD POINT LLC,Cypress Semiconductor Corp,CY,3/31/08,SH,4800000,113328000,8380000,301931000,3.4244,9.5274,6,2,-42.7208,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,Plains Exploration & Production Co. LP,PXP,3/31/08,SH,2050000,108937000,1600079,86404000,3.2917,2.7265,7,9,28.1187,addition,ENERGY
THIRD POINT LLC,MeadWestvaco Corporation,MWV,3/31/08,SH,4000000,108880000,2750000,86075000,3.29,2.7161,8,10,45.4545,addition,MATERIALS
THIRD POINT LLC,Huntsman Corp,HUN,3/31/08,SH,4300000,101265000,2000000,51400000,3.0599,1.6219,9,15,115,addition,MATERIALS
THIRD POINT LLC,Leap Wireless International Inc. (New),LEAP,3/31/08,SH,2000000,93200000,0,0,2.8162,,10,999999,,new,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Mirant Corp. (New),MIR,3/31/08,SH,2400000,87336000,3000000,116940000,2.639,3.69,11,8,-20,reduction,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,"EXCO Resources, Inc.",XCO,3/31/08,SH,4500000,83250000,1500000,23220000,2.5155,0.7327,12,37,200,addition,ENERGY
THIRD POINT LLC,NYSE EuroNext Inc.,NYX,3/31/08,SH,1300000,80223000,1900000,166763000,2.4241,5.2622,13,4,-31.5789,reduction,FINANCE
THIRD POINT LLC,American Eagle Outfitters Inc,AEO,3/31/08,SH,4300000,75293000,0,0,2.2751,,14,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Covidien plc,COV,3/31/08,SH,1600000,70800000,325000,14394000,2.1393,0.4542,15,45,392.3077,addition,HEALTH CARE
THIRD POINT LLC,SPDR S&P 500 ETF Index Depositary Receipts,SPY,3/31/08,SH,458400,60495000,437700,63996000,1.828,2.0194,16,13,4.7293,addition,FINANCE
THIRD POINT LLC,Liberty Acquisition Holdings Co,LIA-U,3/31/08,SH,5500000,57200000,5500000,59950000,1.7284,1.8917,17,14,0,,UNKNOWN
THIRD POINT LLC,Thompson Creek Metals Co Inc. ADR,TC,3/31/08,SH,3100000,56479000,2805000,48047000,1.7066,1.5161,18,18,10.5169,addition,MATERIALS
THIRD POINT LLC,"Phoenix Companies, Inc",PNX,3/31/08,SH,220000,53724000,0,0,1.6234,,19,999999,,new,FINANCE
THIRD POINT LLC,GLG Partners Inc,GLG,3/31/08,SH,4525000,53712000,5350000,72760000,1.623,2.2959,20,12,-15.4206,reduction,FINANCE
THIRD POINT LLC,"MPG Office Trust, Inc.",MPG,3/31/08,SH,3350000,47939000,0,0,1.4486,,21,999999,,new,FINANCE
THIRD POINT LLC,Mylan Inc,MYL,3/31/08,SH,4100000,47560000,3150000,44289000,1.4371,1.3975,22,21,30.1587,addition,HEALTH CARE
THIRD POINT LLC,Flow International Inc.,FLOW,3/31/08,SH,5060000,46071000,5060000,46220000,1.3921,1.4585,23,19,0,,INDUSTRIALS
THIRD POINT LLC,Daimler AG (Ordinary),DDAIF,3/31/08,SH,487000,41663000,382000,36531000,1.2589,1.1527,24,26,27.4869,addition,CONSUMER DISCRETIONARY
THIRD POINT LLC,Safeway Inc.,SWY,3/31/08,SH,1200000,35220000,0,0,1.0642,,25,999999,,new,CONSUMER STAPLES
THIRD POINT LLC,"TXCO Resources, Inc.",TXCOQ,3/31/08,SH,2820000,34912000,2750000,33165000,1.0549,1.0465,26,27,2.5455,addition,ENERGY
THIRD POINT LLC,Atmel Corp.,ATML,3/31/08,SH,10000000,34800000,17500000,75600000,1.0515,2.3856,27,11,-42.8571,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,PHH Corp. (New),PHH,3/31/08,SH,1900000,33117000,0,0,1.0007,,28,999999,,new,INDUSTRIALS
THIRD POINT LLC,Core-Mark Holding Company Inc,CORE,3/31/08,SH,2128400,30585000,2128400,30564000,0.9242,0.9644,29,30,0,,CONSUMER STAPLES
THIRD POINT LLC,Yahoo! Inc.,YHOO,3/31/08,SH,1000000,28930000,0,0,0.8742,,30,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Nabi Biopharmaceuticals,NABI,3/31/08,SH,6890000,27698000,6890000,24873000,0.8369,0.7849,31,34,0,,HEALTH CARE
THIRD POINT LLC,Horsehead Holding Corp.,ZINC,3/31/08,SH,2375000,27503000,2375000,40304000,0.8311,1.2718,32,24,0,,MATERIALS
THIRD POINT LLC,AK Steel Holding Corp.,AKS,3/31/08,SH,500000,27210000,700000,32368000,0.8222,1.0214,33,29,-28.5714,reduction,MATERIALS
THIRD POINT LLC,"Imclone Systems, Inc.",IMCL,3/31/08,SH,635000,26937000,1050000,45150000,0.814,1.4247,34,20,-39.5238,reduction,HEALTH CARE
THIRD POINT LLC,TRIPLECROWN ACQUISITION CORP UNIT 07/12/2012,TCW-U,3/31/08,SH,2750000,26537000,2750000,27775000,0.8019,0.8764,35,32,0,,UNKNOWN
THIRD POINT LLC,EnPro Industries,NPO,3/31/08,SH,850000,26511000,0,0,0.8011,,36,999999,,new,INDUSTRIALS
THIRD POINT LLC,Victory Acquisition Corp,VRY,3/31/08,SH,2650000,24910000,2650000,25679000,0.7527,0.8103,37,33,0,,FINANCE
THIRD POINT LLC,STREAM GLBL SVC UT,OOO-U,3/31/08,SH,3125000,24063000,3125000,24813000,0.7271,0.783,38,35,0,,UNKNOWN
THIRD POINT LLC,DepoMed Inc,DEPO,3/31/08,SH,7050000,23970000,7050000,22983000,0.7243,0.7252,39,38,0,,HEALTH CARE
THIRD POINT LLC,Target Corp.,TGT,3/31/08,SH,418700,21220000,418700,20935000,0.6412,0.6606,40,39,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,Orient Express Hotels Ltd. Class A,BEL,3/31/08,SH,450000,19422000,0,0,0.5869,,41,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Applied Biosystems Inc. - Applera Corp.,ABI,3/31/08,SH,575000,18895000,575000,19504000,0.5709,0.6154,42,40,0,,HEALTH CARE
THIRD POINT LLC,SPDR Gold Trust ETF,GLD,3/31/08,SH,200000,18082000,0,0,0.5464,,43,999999,,new,MATERIALS
THIRD POINT LLC,ProShares UltraShort QQQ ETF,QID,3/31/08,SH,17500,17395000,17500,13293000,0.5256,0.4195,44,48,0,,FINANCE
THIRD POINT LLC,"Sunoco, Inc.",SUN,3/31/08,SH,325000,17053000,400000,28976000,0.5153,0.9143,45,31,-18.75,reduction,ENERGY
THIRD POINT LLC,BCE Inc,BCE,3/31/08,SH,500000,16892000,0,0,0.5104,,46,999999,,new,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Vanguard Natural Resources LLC,VNR,3/31/08,SH,1030500,15810000,1030500,15664000,0.4777,0.4943,47,43,0,,ENERGY
THIRD POINT LLC,Sirf Technology Holdings Inc,SIRF,3/31/08,SH,3000000,15270000,0,0,0.4614,,48,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Vantage Drilling Co.,VTG,3/31/08,SH,1875000,13969000,1875000,14250000,0.4221,0.4497,49,46,0,,ENERGY
THIRD POINT LLC,Greenlight Capital Re Ltd,GLRE,3/31/08,SH,750000,13950000,750000,15593000,0.4215,0.492,50,44,0,,FINANCE
THIRD POINT LLC,SP Acquisition Holdings Inc,DSP-U,3/31/08,SH,1200000,11736000,1200000,12240000,0.3546,0.3862,51,51,0,,
THIRD POINT LLC,Chipotle Mexican Grill Class B,CMG-B,3/31/08,SH,110000,10680000,393400,48408000,0.3227,1.5275,52,17,-72.0386,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,Global Consumer Acquisition Corp,GHC-U,3/31/08,SH,1000000,9950000,1000000,9860000,0.3007,0.3111,53,57,0,,UNKNOWN
THIRD POINT LLC,TRIAN ACQ I CORP UTS,TUX-U,3/31/08,SH,1000000,9900000,0,0,0.2991,,54,999999,,new,UNKNOWN
THIRD POINT LLC,GLOBAL BRANDS ACQ UT,GQN-U,3/31/08,SH,1000000,9700000,1000000,10080000,0.2931,0.3181,55,55,0,,UNKNOWN
THIRD POINT LLC,SAPPHIRE INDUSTRIALS,FYR-U,3/31/08,SH,1000000,9610000,0,0,0.2904,,56,999999,,new,UNKNOWN
THIRD POINT LLC,GLG Partners Inc. Warrant,GLGWT,3/31/08,SH,2050000,9328000,2050000,12341000,0.2819,0.3894,57,49,0,,FINANCE
THIRD POINT LLC,Progressive Gaming International Corp.,PGICQ,3/31/08,SH,500000,8480000,500000,9920000,0.2562,0.313,58,56,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,"Ligand Pharmaceuticals, Inc.",LGND,3/31/08,SH,2007378,8030000,2007378,9696000,0.2426,0.306,59,58,0,,HEALTH CARE
THIRD POINT LLC,Canadian Imperial Bank of Commerce (NYSE),CM,3/31/08,SH,119800,7699000,0,0,0.2326,,60,999999,,new,FINANCE
THIRD POINT LLC,Augusta Resource Corp.,AZC,3/31/08,SH,1740000,6597000,1740000,7618000,0.1993,0.2404,61,61,0,,MATERIALS
THIRD POINT LLC,Motorcar Parts of America Inc.,MPAA,3/31/08,SH,1000000,6020000,1000000,10950000,0.1819,0.3455,62,53,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,Coherent Inc.,COHR,3/31/08,SH,200000,5578000,1500000,37605000,0.1685,1.1866,63,25,-86.6667,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,Nustar GP Holdings Unit,NSH,3/31/08,SH,206200,5219000,206200,5887000,0.1577,0.1858,64,65,0,,ENERGY
